행정구역별,연령별,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년
경상북도,37세,50626,47938,42933,43725,44062,42316,43009,46983,45060,43981,43827,42235,42320,40399,37647,35203,35817,32877,37373,37736,37820,36898,32468,28226,27387,26101
경상북도,38세,49257,50499,47455,42480,42955,43315,41811,42846,46680,44830,43771,43600,42500,42304,40293,37539,35087,35859,32830,37257,37535,37853,36562,32490,28050,27030
경상북도,39세,48662,49187,50137,47042,41727,42158,42748,41524,42626,46416,44516,43481,44013,42520,42095,40167,37442,35034,35829,32794,37101,37526,37521,36461,32283,27772
경상북도,40세,41323,48607,48789,49795,46468,41058,41674,42636,41319,42315,46176,44215,43940,43933,42440,41983,40179,37408,35037,35716,32629,37031,37299,37459,36226,32068
경상북도,41세,42496,41242,48242,48655,49158,45809,40616,41600,42452,41209,42162,46132,44768,43871,43771,42358,42042,40260,37423,34953,35612,32611,36824,37266,37286,35923
경상북도,42세,39909,42414,40999,48013,48266,48558,45489,40575,41480,42357,41178,42145,46544,44742,43882,43726,42408,42042,40292,37399,34893,35573,32466,36767,37027,36976
경상북도,43세,40000,39889,42264,40839,47537,47711,48265,45542,40526,41490,42348,41140,42816,46707,44756,43865,43858,42449,42133,40362,37359,34879,35398,32465,36626,36850
경상북도,44세,35243,39915,39771,42206,40562,47138,47447,48263,45462,40557,41471,42395,41673,43031,46691,44842,43890,43911,42485,42087,40307,37376,34807,35450,32408,36275
경상북도,45세,33407,35279,39924,39689,42011,40258,46908,47573,48392,45581,40541,41541,43077,41841,43069,46792,44993,44041,44014,42455,42185,40462,37366,34912,35369,32179
경상북도,46세,36285,33433,35226,39914,39541,41618,40147,47032,47694,48572,45646,40625,42178,43252,41856,43186,47068,45134,44155,44102,42493,42226,40405,37414,34874,35129
경상북도,47세,28508,36351,33426,35271,39819,39256,41570,40304,47165,47760,48690,45896,41269,42454,43376,41969,43437,47218,45291,44151,44215,42564,42144,40535,37363,34597
경상북도,48세,28352,28584,36278,33381,35103,39618,39249,41746,40399,47330,47886,48800,46682,41473,42625,43579,42217,43596,47401,45492,44304,44334,42516,42266,40516,37137
경상북도,49세,30556,28361,28543,36243,33229,34928,39505,39394,41912,40570,47543,48032,49587,46946,41575,42825,43900,42454,43716,47537,45576,44477,44283,42646,42282,40232
경상북도,50세,30808,30506,28357,28598,36175,33085,34801,39671,39547,41984,40683,47720,48810,49933,47172,41747,43074,44224,42731,43944,47722,45794,44476,44521,42660,42011
경상북도,51세,29731,30717,30387,28268,28478,35990,33057,34973,39817,39735,42091,40809,48418,49168,50083,47462,42032,43284,44485,42886,44138,48001,45811,44679,44593,42428
경상북도,52세,21095,29694,30660,30335,28218,28308,35901,33153,35164,39951,39824,42353,41523,48680,49208,50320,47769,42316,43464,44665,43024,44359,47972,45992,44753,44331
경상북도,53세,20181,21073,29606,30567,30301,28023,28253,36002,33265,35203,40082,39959,43027,41774,48839,49526,50695,48079,42520,43652,44812,43271,44497,48161,46073,44493
경상북도,54세,25478,20145,20989,29469,30476,30094,27909,28381,36061,33303,35312,40302,40529,43277,41998,49160,49807,50885,48257,42703,43863,45066,43362,44751,48299,45744
경상북도,55세,28808,25372,20023,20956,29355,30316,29943,27936,28429,36032,33355,35421,40800,40810,43430,42206,49374,50078,51211,48431,42924,44129,45160,43681,44943,47980
경상북도,56세,36462,28663,25177,19929,20858,29170,30156,30022,27964,28417,36051,33470,35999,41098,40931,43577,42463,49716,50315,51418,48566,43140,44219,45444,43875,44579
경상북도,57세,29778,36183,28546,25038,19795,20695,29029,30151,30023,27922,28371,36169,33910,36081,41216,41115,43801,42740,50032,50549,51534,48757,43268,44582,45651,43528
경상북도,58세,28621,29520,35874,28352,24845,19642,20563,29014,30094,29946,27935,28394,36521,33987,36193,41280,41239,44028,42807,50258,50674,51822,48921,43488,44849,45252
경상북도,59세,32368,28332,29285,35682,28133,24725,19520,20587,28994,30042,29873,27949,28709,36596,34103,36273,41457,41431,44185,42980,50393,50929,51976,49128,43573,44361
경상북도,60세,29253,32057,28102,29060,35339,27896,24580,19479,20516,28835,30028,29874,28235,28820,36652,34207,36363,41566,41568,44353,43040,50533,50977,52229,49334,43183
경상북도,61세,28122,28951,31656,27802,28819,34885,27685,24539,19404,20507,28783,30036,30088,28300,28894,36839,34319,36509,41722,41751,44554,43251,50736,51241,52379,48881
경상북도,62세,28200,27759,28572,31277,27468,28452,34559,27532,24361,19297,20424,28783,30104,30131,28316,28942,36848,34337,36566,41864,41722,44720,43311,50935,51409,51893
경상북도,63세,28577,27743,27429,28206,30951,27076,28095,34346,27390,24188,19186,20381,29001,30153,30075,28366,28977,36879,34387,36599,41925,41883,44805,43429,51060,50767
경상북도,64세,26879,28113,27345,27050,27790,30457,26743,27879,34072,27164,24095,19167,20470,28932,30106,30006,28384,28946,36958,34394,36643,41944,41943,44881,43403,50395
경상북도,65세,23438,26366,27661,26948,26608,27343,29991,26482,27616,33671,26959,23963,19227,20386,28844,30121,29995,28390,28946,36869,34316,36554,41836,41907,44861,42779
경상북도,66세,23315,23007,25825,27111,26483,26097,26923,29611,26161,27275,33431,26851,23971,19162,20305,28723,30024,29914,28339,28878,36821,34246,36454,41738,41840,44121
경상북도,67세,19953,22799,22512,25379,26563,25963,25695,26509,29168,25842,26950,33194,26718,23773,19121,20284,28575,29944,29837,28240,28725,36732,34171,36372,41615,41054
경상북도,68세,19037,19458,22272,21990,24862,25983,25452,25324,26105,28726,25526,26656,33067,26559,23562,18964,20125,28381,29783,29651,28086,28639,36542,34102,36268,40777
경상북도,69세,17984,18554,18929,21732,21459,24169,25309,24895,24871,25667,28355,25226,26458,32654,26249,23395,18807,19955,28145,29552,29454,27954,28475,36213,33900,35577
경상북도,70세,17728,17451,18029,18400,21182,20798,23538,24805,24342,24319,25215,27979,24978,26098,32324,25970,23126,18629,19737,27894,29344,29295,27747,28231,35849,33168
경상북도,71세,17032,17164,16916,17572,17923,20602,20188,22954,24240,23838,23897,24762,27611,24646,25711,31907,25678,22828,18440,19520,27598,29053,28948,27411,27905,35032
경상북도,72세,14303,16463,16592,16316,16927,17327,19892,19644,22350,23685,23338,23413,24359,27100,24141,25316,31459,25326,22549,18221,19332,27285,28774,28664,27078,27135
경상북도,73세,14208,13675,15849,16001,15773,16330,16691,19331,19058,21729,23058,22749,22927,23881,26525,23706,24894,30867,25001,22179,17981,19124,26901,28371,28247,26284
경상북도,74세,12499,13441,13043,15201,15403,15128,15689,16119,18736,18527,21125,22442,22308,22387,23292,25925,23246,24401,30342,24581,21813,17714,18857,26449,27872,27418
경상북도,75세,12423,11791,12835,12409,14539,14685,14536,15138,15519,18114,17937,20523,21954,21705,21788,22681,25372,22698,23840,29753,24075,21466,17419,18461,25900,26971
경상북도,76세,12454,11694,11178,12193,11805,13805,13986,13846,14513,14872,17382,17382,19912,21290,21083,21192,22092,24769,22148,23268,28991,23574,20987,17015,18057,24862
경상북도,77세,10184,11686,10926,10479,11516,11126,13095,13288,13221,13933,14254,16697,16762,19147,20541,20427,20588,21368,24077,21560,22652,28281,23007,20513,16519,17338
경상북도,78세,9103,9466,10891,10293,9826,10796,10424,12391,12576,12534,13278,13699,16039,16059,18427,19723,19726,19879,20585,23252,20858,22004,27503,22398,19880,15791
경상북도,79세,8073,8428,8801,10236,9597,9097,10151,9811,11716,11853,11888,12645,13134,15382,15331,17627,18991,18998,19049,19886,22392,20167,21268,26638,21559,18947
경상북도,80세,7253,7384,7720,8136,9408,8906,8458,9437,9188,10973,11131,11285,11991,12521,14633,14627,16902,18118,18158,18310,19043,21559,19496,20456,25446,20381
경상북도,81세,7274,6626,6742,7087,7459,8599,8205,7801,8708,8573,10185,10434,10611,11318,11752,13838,13858,16083,17234,17339,17443,18264,20662,18703,19498,23916
경상북도,82세,5870,6520,5983,6131,6421,6825,7834,7543,7198,7955,7901,9501,9818,9948,10595,11061,13083,13104,15207,16255,16438,16640,17402,19636,17671,18153
경상북도,83세,4501,5245,5840,5350,5476,5795,6180,7102,6941,6577,7296,7269,8828,9070,9215,9883,10364,12249,12277,14225,15302,15579,15753,16387,18313,16342
경상북도,84세,4047,3967,4627,5198,4743,4872,5170,5578,6429,6282,5934,6716,6657,8066,8305,8478,9196,9592,11407,11453,13215,14321,14563,14767,15207,16820
경상북도,85세,16595,3575,3471,4090,4519,4188,4322,4612,4918,5758,5658,5338,6086,6042,7385,7624,7775,8442,8840,10536,10526,12284,13337,13521,13541,13824
경상북도,86세,-,2996,3058,3020,3500,3949,3672,3780,4069,4311,5110,5081,4758,5490,5412,6727,6939,7082,7709,8113,9635,9696,11313,12278,12258,12178
경상북도,87세,-,2683,2543,2630,2573,2988,3363,3173,3272,3532,3764,4526,4566,4245,4881,4860,6038,6185,6375,6990,7339,8775,8816,10277,11067,10925
경상북도,88세,-,2073,2237,2143,2209,2162,2524,2881,2715,2806,3031,3293,3995,4010,3712,4281,4296,5309,5539,5676,6224,6565,7921,7910,9100,9648
경상북도,89세,-,1408,1691,1865,1767,1831,1762,2091,2419,2343,2408,2623,2890,3448,3438,3214,3744,3731,4656,4891,4916,5494,5784,7028,6844,7813
경상북도,90세,-,1101,1169,1362,1515,1448,1509,1439,1707,2004,1953,2044,2266,2466,2921,2971,2747,3203,3194,4003,4236,4271,4782,5068,5920,5818
경상북도,91세,-,924,853,949,1074,1212,1187,1255,1157,1412,1653,1613,1746,1903,2032,2452,2497,2302,2700,2712,3393,3635,3684,4140,4175,4949
경상북도,92세,-,706,704,661,739,863,950,947,991,917,1158,1354,1349,1456,1555,1676,2026,2109,1927,2251,2224,2862,3106,3137,3331,3391
경상북도,93세,-,455,548,550,510,557,661,750,749,765,734,919,1126,1071,1155,1247,1390,1677,1742,1572,1832,1859,2355,2586,2498,2657
경상북도,94세,-,383,344,419,418,385,412,508,587,579,607,580,755,904,851,942,1001,1108,1350,1440,1206,1490,1518,1929,1974,1969
경상북도,95세,-,759,825,848,934,969,989,1023,1114,1216,445,467,485,600,692,653,755,805,881,1066,1116,933,1170,1178,1413,1534
경상북도,96세,-,-,-,-,-,-,-,-,-,-,343,335,386,380,458,538,497,570,645,712,813,877,713,898,860,1047
경상북도,97세,-,-,-,-,-,-,-,-,-,-,208,262,283,310,289,340,404,384,432,489,554,617,682,549,609,615
경상북도,98세,-,-,-,-,-,-,-,-,-,-,116,150,226,221,246,235,266,285,293,314,363,421,457,513,346,436
경상북도,99세,-,-,-,-,-,-,-,-,-,-,72,83,142,170,169,181,184,215,222,217,235,258,319,315,327,251
경상북도,100세 이상,-,-,-,-,-,-,-,-,-,-,169,174,469,518,579,628,692,734,811,813,858,927,993,553,527,565
경상남도,계,3069755,3080229,3094413,3106502,3124418,3139017,3143814,3160431,3172857,3196953,3225255,3250176,3290536,3308765,3319314,3333820,3350257,3364702,3373871,3380404,3373988,3362553,3340216,3314183,3280493,3251158
경상남도,0세,40183,38781,39733,34816,30864,30455,29556,27220,28249,32063,30503,29482,31105,31469,32098,28797,29023,28811,26483,23286,20815,18856,16327,15087,13704,12805
경상남도,1세,44618,42476,41054,41922,37216,32706,32216,31247,28651,29889,33935,32206,30850,32506,32779,33468,30119,30291,30104,27766,24267,21689,19365,16812,15534,14184
경상남도,2세,46362,44791,42756,41423,42698,37790,32940,32536,31481,29084,30188,34367,32359,30953,32608,32974,33765,30444,30549,30553,27864,24394,21667,19376,16885,15477
경상남도,3세,47440,46514,44896,42886,41941,43098,37953,33177,32665,31682,29332,30357,34385,32376,30901,32759,33226,33893,30486,30861,30626,27970,24279,21601,19332,16889
경상남도,4세,47670,47430,46629,45077,43358,42689,43247,38160,33241,32833,31785,29429,30475,34363,32335,30917,32908,33329,33965,30692,30865,30643,27882,24228,21504,19275
경상남도,5세,47825,47685,47550,46809,45516,43763,42477,43413,38142,33417,32978,31886,29466,30387,34295,32421,30988,32962,33278,34149,30661,30796,30544,27823,24076,21374
경상남도,6세,48318,47805,47734,47567,47096,45722,43865,42620,43352,38208,33451,33080,31936,29334,30283,34245,32535,30967,32945,33398,34112,30570,30731,30492,27690,23952
경상남도,7세,47247,48296,47867,47739,47798,47331,45778,43996,42679,43531,38349,33513,33118,31960,29291,30327,34267,32567,30937,33028,33409,34144,30531,30703,30318,27506
경상남도,8세,42810,47170,48118,47841,47902,47905,47228,45893,43887,42771,43545,38355,33536,33010,31895,29300,30348,34267,32530,31045,33015,33438,34073,30492,30542,30150
경상남도,9세,42328,42553,46938,47983,47982,47867,47843,47353,45865,43970,42787,43459,38283,33494,32904,31857,29283,30336,34199,32637,31008,33000,33367,34055,30357,30387
경상남도,10세,41392,42114,42281,46742,47899,47830,47751,47805,47214,45933,43875,42644,43400,38265,33388,32876,31867,29281,30279,34331,32607,30970,32987,33348,33911,30232
경상남도,11세,41205,41141,41820,42079,46689,47660,47568,47754,47729,47195,45873,43779,42646,43294,38055,33335,32876,31808,29264,30362,34285,32550,30978,32946,33200,33767
경상남도,12세,41512,40924,40850,41523,41828,46372,47392,47426,47583,47526,46976,45629,43630,42481,43209,37942,33267,32782,31766,29289,30302,34230,32433,30880,32777,33088
경상남도,13세,42926,41320,40616,40672,41388,41672,46148,47388,47371,47672,47592,46914,45570,43613,42331,43164,37883,33242,32734,31763,29259,30267,34211,32417,30828,32687
경상남도,14세,43990,42732,41186,40498,40467,41162,41475,46121,47273,47339,47590,47466,46847,45525,43494,42295,43087,37805,33255,32793,31734,29227,30247,34243,32410,30801
경상남도,15세,49599,43730,42408,40863,40190,40193,40896,41419,45966,47213,47228,47385,47372,46755,45378,43357,42143,42981,37786,33323,32723,31719,29255,30215,34225,32308
경상남도,16세,54426,49530,43554,42469,40781,40132,40097,41044,41443,46048,47254,47173,47478,47462,46630,45326,43295,42197,42947,37716,33244,32692,31796,29259,30206,34211
경상남도,17세,54978,54211,49387,43415,42387,40726,40060,40037,41104,41423,46017,47171,47125,47420,47324,46626,45301,43287,42195,42955,37675,33139,32638,31736,29170,30156
경상남도,18세,55214,54739,54033,49135,43253,42312,40391,40000,39945,41045,41353,45740,47087,47035,47184,47168,46636,45170,43201,42141,42861,37539,33109,32485,31557,28998
경상남도,19세,53668,54442,54068,53165,48448,42553,41552,39927,39281,39580,40519,40803,45113,46389,46194,46367,46334,45734,44235,42229,41207,41624,36560,31932,30640,29699
경상남도,20세,47520,53060,54009,53492,52653,47904,42099,41118,39354,38941,39251,40091,40390,44736,45795,45734,45876,45840,45229,43625,41716,40260,40643,35480,30533,29460
경상남도,21세,49999,46783,52427,53342,52765,51958,46884,41634,40550,39148,38658,38781,39630,39928,44080,45130,45251,45415,45238,44626,43015,40600,38983,39314,33722,29148
경상남도,22세,48188,48990,45945,51333,52385,51731,50489,45724,40543,39635,38326,37905,37799,38740,38721,42934,43860,44001,44180,43957,43161,40997,38240,36598,36380,31414
경상남도,23세,50103,46748,47628,44595,49862,51050,50206,49114,44622,39397,38827,37511,36822,36886,37466,37636,41667,42632,42531,42392,41910,40774,38116,35638,33926,33933
경상남도,24세,53266,48798,45737,46390,43393,48553,49615,48926,48152,43862,38920,38241,36734,36016,35975,36560,36828,40644,41562,40966,40662,39925,38399,35841,33385,32068
경상남도,25세,56432,52205,47763,44825,45358,42570,47613,48663,48680,47558,43525,38673,37676,36163,35154,35357,35800,36106,39547,39939,39251,38838,37484,36218,33674,31763
경상남도,26세,54473,55614,51131,46883,43966,44770,41901,47097,48518,48576,47669,43673,38453,37278,35569,34768,34715,35487,35317,38353,38464,37789,37098,35895,34702,32632
경상남도,27세,57901,53696,54722,50579,46473,43605,44306,41754,47457,48638,49101,48216,43786,38548,37120,35503,34598,34424,35008,34574,37470,37498,36567,35887,34678,33649
경상남도,28세,57618,57552,53260,54448,50850,46530,43526,44560,42271,47683,49349,49898,48676,43836,38361,37260,35512,34604,34178,34693,34110,36895,36744,35639,35018,34007
경상남도,29세,59132,57479,57261,53288,54856,51159,46917,44059,45090,42838,48819,50642,50666,49391,44304,38627,37579,35641,34578,34143,34421,33986,36162,36151,35071,34637
경상남도,30세,59074,59144,57481,57572,53929,55354,51467,47641,44534,45758,43732,49893,51608,51147,49581,44575,39027,37907,35865,34680,34116,34233,33456,35716,35713,34764
경상남도,31세,56514,59132,59325,57492,58153,54517,55668,52011,48100,45048,46603,44636,50805,51995,51462,49966,44890,39454,38012,35983,34628,33946,33771,33002,35370,35461
경상남도,32세,53372,56617,59351,59539,58090,58550,54810,56318,52236,48596,45877,47457,45522,51260,52292,51852,50436,45358,39671,38324,35818,34640,33589,33537,32722,35170
경상남도,33세,55574,53284,56593,59317,60102,58462,58672,55289,56551,52761,49362,46631,48200,45863,51360,52710,52345,50858,45555,39937,38334,35840,34446,33378,33298,32559
경상남도,34세,52118,55427,53274,56733,59800,60345,58551,59134,55409,57063,53374,50013,47324,48424,46016,51663,53174,52830,51105,45850,40095,38447,35651,34239,33124,33200
경상남도,35세,50483,51992,55483,53161,57104,60001,60351,58940,59247,55751,57678,53951,50682,47435,48544,46400,52103,53535,53076,51508,45900,40072,38253,35384,33957,33086
경상남도,36세,59497,50301,51792,55466,53444,57152,59869,60659,59069,59566,56261,58070,54606,50883,47594,48805,46624,52444,53831,53435,51489,46026,39870,38081,35185,33808
경상남도,37세,62144,59065,50243,51707,55524,53467,57085,60080,60659,59261,60068,56647,58878,54706,50936,47724,49095,46901,52611,54266,53555,51557,45825,39686,37781,35063
경상남도,38세,62270,61810,58825,50022,51739,55393,53288,57307,59953,60742,59584,60317,57280,58818,54715,51162,47912,49404,47098,52846,54313,53567,51357,45710,39532,37565
경상남도,39세,55085,61963,61657,58713,50013,51724,55262,53425,57256,60193,61044,59778,60965,57241,58754,54899,51287,48123,49423,47236,52987,54353,53340,51153,45543,39459
경상남도,40세,51024,54735,61777,61517,58650,49947,51475,55242,53453,57364,60451,61272,60506,61016,57237,58833,55088,51413,48277,49576,47206,53034,54088,53166,50897,45339
